Investing Report Created: 2023-09-23 08:16:00 -0400
,
﻿Filter Criteria:,All Dates
,All Investing Accounts
,Any Type
,Any Status
,All Investing Accounts
,
﻿,"Split","Date","Type","Security","Symbol","Security/Payee","Description/Category","Shares","Invest Amt","Amount","Account"
﻿,,"7/1/2003","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"23.00","z Ameritrade IRA"
﻿,,"7/2/2003","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"0.68","z Ameritrade IRA"
﻿,,"7/2/2003","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"6.78","z Ameritrade IRA"
﻿,,"7/8/2003","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"128.00","z Ameritrade IRA"
﻿,,"8/4/2003","Buy","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","100 shares @ 12.76","100","1,286.99","-1,286.99","z Ameritrade IRA"
﻿,,"8/4/2003","Sell","AMR","AMR","AMR","100 shares @ 8.22","-100","-810.97","810.97","z Ameritrade IRA"
﻿,,"8/14/2003","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"80.00","z Ameritrade IRA"
﻿,,"9/8/2003","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"78.75","z Ameritrade IRA"
﻿,,"9/26/2003","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"114.00","z Ameritrade IRA"
﻿,,"10/1/2003","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"23.00","z Ameritrade IRA"
﻿,,"10/9/2003","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"136.00","z Ameritrade IRA"
﻿,,"11/14/2003","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"120.00","z Ameritrade IRA"
﻿,,"12/3/2003","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"0.86","z Ameritrade IRA"
﻿,,"12/3/2003","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"8.63","z Ameritrade IRA"
﻿,,"12/8/2003","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"78.75","z Ameritrade IRA"
﻿,,"12/10/2003","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"0.86","z Ameritrade IRA"
﻿,,"12/10/2003","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"8.63","z Ameritrade IRA"
﻿,,"12/10/2003","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"0.86","z Ameritrade IRA"
﻿,,"12/10/2003","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"8.63","z Ameritrade IRA"
﻿,,"12/26/2003","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"114.00","z Ameritrade IRA"
﻿,,"1/2/2004","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"30.00","z Ameritrade IRA"
﻿,,"1/9/2004","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"136.00","z Ameritrade IRA"
﻿,,"2/17/2004","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"120.00","z Ameritrade IRA"
﻿,,"3/8/2004","Sell","Union Pacific Railroad","UNP","Union Pacific Railroad","100 shares @ 62.11","-100","-6,199.76","6,199.76","z Ameritrade IRA"
﻿,,"3/8/2004","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"78.75","z Ameritrade IRA"
﻿,,"3/15/2004","Buy","Allied Capital","ALD","Allied Capital","200 shares @ 29.59","200","5,928.99","-5,928.99","z Ameritrade IRA"
﻿,,"3/31/2004","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"114.00","z Ameritrade IRA"
﻿,,"4/1/2004","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"30.00","z Ameritrade IRA"
﻿,,"4/12/2004","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"136.00","z Ameritrade IRA"
﻿,,"5/7/2004","Buy","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","100 shares @ 13.32","100","1,342.99","-1,342.99","z Ameritrade IRA"
﻿,,"5/17/2004","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"120.00","z Ameritrade IRA"
﻿,,"6/7/2004","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"78.57","z Ameritrade IRA"
﻿,,"6/30/2004","Payment/Deposit","",,"Foriegn Tax on HMC","Transfer:[Pearce Cash]",,,"-0.74","z Ameritrade IRA"
﻿,,"6/30/2004","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"228.00","z Ameritrade IRA"
﻿,,"6/30/2004","Dividend Income","Honda Moter Company","HMC","Honda Moter Company","Investments:Dividend Income",,,"10.60","z Ameritrade IRA"
﻿,,"7/1/2004","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"0.74","z Ameritrade IRA"
﻿,,"7/1/2004","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"10.60","z Ameritrade IRA"
﻿,,"7/9/2004","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"136.00","z Ameritrade IRA"
﻿,,"8/16/2004","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"9/7/2004","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"80.44","z Ameritrade IRA"
﻿,,"9/30/2004","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"228.00","z Ameritrade IRA"
﻿,,"10/12/2004","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"146.00","z Ameritrade IRA"
﻿,,"11/15/2004","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"12/6/2004","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"13.54","z Ameritrade IRA"
﻿,,"12/6/2004","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"0.95","z Ameritrade IRA"
﻿,,"12/6/2004","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"80.44","z Ameritrade IRA"
﻿,,"12/30/2004","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"228.00","z Ameritrade IRA"
﻿,,"1/3/2005","Payment/Deposit","",,,"Int Inc",,,"0.14","z Ameritrade IRA"
﻿,,"1/10/2005","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"146.00","z Ameritrade IRA"
﻿,,"1/28/2005","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"8.00","z Ameritrade IRA"
﻿,,"1/31/2005","Payment/Deposit","",,,"Int Inc",,,"0.18","z Ameritrade IRA"
﻿,,"2/14/2005","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"2/28/2005","Payment/Deposit","",,,"Int Inc",,,"0.18","z Ameritrade IRA"
﻿,,"3/7/2005","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"80.44","z Ameritrade IRA"
﻿,,"3/28/2005","Payment/Deposit","",,,"Int Inc",,,"0.20","z Ameritrade IRA"
﻿,,"3/31/2005","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"228.00","z Ameritrade IRA"
﻿,,"4/11/2005","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"146.00","z Ameritrade IRA"
﻿,,"5/2/2005","Payment/Deposit","",,,"Int Inc",,,"0.28","z Ameritrade IRA"
﻿,,"5/16/2005","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"5/31/2005","Payment/Deposit","",,,"Int Inc",,,"0.24","z Ameritrade IRA"
﻿,,"6/6/2005","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"83.81","z Ameritrade IRA"
﻿,,"6/27/2005","Payment/Deposit","",,,"Int Inc",,,"0.25","z Ameritrade IRA"
﻿,,"6/30/2005","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"228.00","z Ameritrade IRA"
﻿,,"7/6/2005","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"-1.18","z Ameritrade IRA"
﻿,,"7/6/2005","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"16.92","z Ameritrade IRA"
﻿,,"7/11/2005","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"146.00","z Ameritrade IRA"
﻿,,"8/1/2005","Payment/Deposit","",,,"Int Inc",,,"0.35","z Ameritrade IRA"
﻿,,"8/15/2005","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"8/29/2005","Payment/Deposit","",,,"Int Inc",,,"0.28","z Ameritrade IRA"
﻿,,"9/6/2005","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"83.81","z Ameritrade IRA"
﻿,,"9/30/2005","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"232.00","z Ameritrade IRA"
﻿,,"10/3/2005","Payment/Deposit","",,,"Int Inc",,,"0.37","z Ameritrade IRA"
﻿,,"10/11/2005","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"10/31/2005","Payment/Deposit","",,,"Int Inc",,,"0.32","z Ameritrade IRA"
﻿,,"11/15/2005","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"11/28/2005","Payment/Deposit","",,,"Int Inc",,,"0.33","z Ameritrade IRA"
﻿,,"11/30/2005","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"120.00","z Ameritrade IRA"
﻿,,"12/6/2005","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"-1.17","z Ameritrade IRA"
﻿,,"12/6/2005","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"16.68","z Ameritrade IRA"
﻿,,"12/7/2005","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"83.81","z Ameritrade IRA"
﻿,,"12/30/2005","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"232.00","z Ameritrade IRA"
﻿,,"1/3/2006","Payment/Deposit","",,,"Int Inc",,,"0.42","z Ameritrade IRA"
﻿,,"1/4/2006","Buy","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","300 shares @ 14.64","300","4,402.99","-4,402.99","z Ameritrade IRA"
﻿,,"1/10/2006","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"1/11/2006","Payment/Deposit","",,,"Bank Chrg",,,"-20.00","z Ameritrade IRA"
﻿,,"1/11/2006","Add Shares","MIRANT CORP","MIR","MIRANT CORP","52 shares","52",,"0.00","z Ameritrade IRA"
﻿,,"1/11/2006","Add Shares","MIRANT CORPORATION","MIR","MIRANT CORPORATION","16 shares","16",,"0.00","z Ameritrade IRA"
﻿,,"1/12/2006","Remove Shares","MIRANT CORP","MIR","MIRANT CORP","600 shares @ 24.64","-600","-14,784.00","0.00","z Ameritrade IRA"
﻿,,"1/27/2006","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"12.00","z Ameritrade IRA"
﻿,,"1/30/2006","Payment/Deposit","",,,"Int Inc",,,"0.12","z Ameritrade IRA"
﻿,,"1/30/2006","Dividend Income","MIRANT CORPORATION","MIR","MIRANT CORPORATION","Investments:Dividend Income",,,"7.18","z Ameritrade IRA"
﻿,,"1/30/2006","Dividend Income","MIRANT CORP","MIR","MIRANT CORP","Investments:Dividend Income",,,"2.79","z Ameritrade IRA"
﻿,,"2/14/2006","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"3/6/2006","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"83.81","z Ameritrade IRA"
﻿,,"3/15/2006","Add Shares","MIRANT CORP ESCROW SHARES",,"MIRANT CORP ESCROW SHARES","600 shares","600",,"0.00","z Ameritrade IRA"
﻿,,"3/31/2006","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"236.00","z Ameritrade IRA"
﻿,,"4/10/2006","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"5/15/2006","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"280.00","z Ameritrade IRA"
﻿,,"6/6/2006","Payment/Deposit","",,,"Div Income",,,"87.19","z Ameritrade IRA"
﻿,,"6/6/2006","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"87.19","z Ameritrade IRA"
﻿,,"6/30/2006","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"240.00","z Ameritrade IRA"
﻿,,"7/10/2006","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"25.37","z Ameritrade IRA"
﻿,,"7/10/2006","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"-1.78","z Ameritrade IRA"
﻿,,"7/10/2006","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"160.00","z Ameritrade IRA"
﻿,,"7/31/2006","Payment/Deposit","",,,"Int Inc",,,"0.11","z Ameritrade IRA"
﻿,,"8/14/2006","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"280.00","z Ameritrade IRA"
﻿,,"8/28/2006","Payment/Deposit","",,,"Int Inc",,,"0.17","z Ameritrade IRA"
﻿,,"9/6/2006","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"87.19","z Ameritrade IRA"
﻿,,"9/29/2006","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"244.00","z Ameritrade IRA"
﻿,,"10/2/2006","Payment/Deposit","",,,"Int Inc",,,"0.20","z Ameritrade IRA"
﻿,,"10/10/2006","Payment/Deposit","",,,"Int Inc",,,"172.00","z Ameritrade IRA"
﻿,,"10/10/2006","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"172.00","z Ameritrade IRA"
﻿,,"11/14/2006","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"280.00","z Ameritrade IRA"
﻿,,"12/4/2006","Payment/Deposit","",,,"Int Inc",,,"-1.78","z Ameritrade IRA"
﻿,,"12/4/2006","Payment/Deposit","",,,"Int Inc",,,"25.41","z Ameritrade IRA"
﻿,,"12/4/2006","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"-1.78","z Ameritrade IRA"
﻿,,"12/4/2006","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"25.41","z Ameritrade IRA"
﻿,,"12/6/2006","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"87.19","z Ameritrade IRA"
﻿,,"12/27/2006","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"248.00","z Ameritrade IRA"
﻿,,"1/10/2007","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"172.00","z Ameritrade IRA"
﻿,,"1/16/2007","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"980.00","z Ameritrade IRA"
﻿,,"1/19/2007","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"20.00","z Ameritrade IRA"
﻿,,"1/29/2007","Buy","BRT RLTY TR SH BEN INT NEW","BRT","BRT RLTY TR SH BEN INT NEW","100 shares @ 28.6575","100","2,875.74","-2,875.74","z Ameritrade IRA"
﻿,,"2/14/2007","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"280.00","z Ameritrade IRA"
﻿,,"2/28/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Ameritrade IRA"
﻿,,"2/28/2007","Remove Shares","KRAFT FOODS INC CL A","KFT","KRAFT FOODS INC CL A","-170 shares (to reach 0 on 11/29/14)","-170","-5,428.10","0.00","z Jane IRA"
﻿,,"2/28/2007","Add Shares","Mondelez International Inc","MDLZ","Mondelez International Inc","+170 shares (to reach 170 on 11/29/14)","170",,"0.00","z Jane IRA"
﻿,,"2/28/2007","Add Shares","Kraft Foods Group Inc","KRFT","Kraft Foods Group Inc","+56 shares (to reach 56 on 11/29/14)","56",,"0.00","z Jane IRA"
﻿,,"2/28/2007","Add Shares","REYNOLDS AMERICAN INC COM","RAI","REYNOLDS AMERICAN INC COM","+29 shares (to reach 58 on 08/31/15)","29",,"0.00","z Jane IRA"
﻿,,"2/28/2007","Add Shares","Kyndryl Holdings Inc","KD","Kyndryl Holdings Inc","+10 shares (to reach 10 on 11/01/21)","10",,"0.00","z Jane IRA"
﻿,,"3/1/2007","Payment/Deposit","",,"Transfer","Transfer:[Wachovia Checking]",,,"4,000.00","z Jane IRA"
﻿,,"3/2/2007","Payment/Deposit","",,,"Int Inc",,,"-0.95","z Ameritrade IRA"
﻿,,"3/2/2007","Payment/Deposit","",,,"Int Inc",,,"13.61","z Ameritrade IRA"
﻿,,"3/2/2007","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"-0.95","z Ameritrade IRA"
﻿,,"3/2/2007","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"13.61","z Ameritrade IRA"
﻿,,"3/5/2007","Payment/Deposit","",,,"Int Inc",,,"-12.66","z Ameritrade IRA"
﻿,,"3/6/2007","Payment/Deposit","",,,"Int Inc",,,"-87.19","z Ameritrade IRA"
﻿,,"3/6/2007","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"87.19","z Ameritrade IRA"
﻿,,"3/28/2007","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"252.00","z Ameritrade IRA"
﻿,,"3/30/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Ameritrade IRA"
﻿,,"4/4/2007","Dividend Income","BRT RLTY TR SH BEN INT NEW","BRT","BRT RLTY TR SH BEN INT NEW","Investments:Dividend Income",,,"62.00","z Ameritrade IRA"
﻿,,"4/10/2007","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"172.00","z Ameritrade IRA"
﻿,,"4/30/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Ameritrade IRA"
﻿,,"4/30/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Jane IRA"
﻿,,"5/15/2007","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"157.50","z Ameritrade IRA"
﻿,,"5/31/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Jane IRA"
﻿,,"6/6/2007","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"90.56","z Ameritrade IRA"
﻿,,"6/27/2007","Dividend Income","Allied Capital","ALD","Allied Capital","Investments:Dividend Income",,,"256.00","z Ameritrade IRA"
﻿,,"6/29/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.24","z Ameritrade IRA"
﻿,,"6/29/2007","Buy","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","100 shares @ 10.0246","100","1,012.45","-1,012.45","z Jane IRA"
﻿,,"6/29/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.33","z Jane IRA"
﻿,,"7/2/2007","Dividend Income","BRT RLTY TR SH BEN INT NEW","BRT","BRT RLTY TR SH BEN INT NEW","Investments:Dividend Income",,,"62.00","z Ameritrade IRA"
﻿,,"7/6/2007","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"15.76","z Ameritrade IRA"
﻿,,"7/6/2007","Dividend Income","Honda Motor Company","HMC","Honda Motor Company","Investments:Dividend Income",,,"-1.10","z Ameritrade IRA"
﻿,,"7/6/2007","Dividend Income","KRAFT FOODS INC CL A","KFT","KRAFT FOODS INC CL A","Investments:Dividend Income",,,"34.50","z Ameritrade IRA"
﻿,,"7/9/2007","Buy","9ZZZTD109",,"9ZZZTD109","0 shares","0.00",,"0.00","z Ameritrade IRA"
﻿,,"7/10/2007","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"138.00","z Ameritrade IRA"
﻿,,"7/16/2007","Buy","Allied Capital","ALD","Allied Capital","100 shares @ 29.82","100","2,991.99","-2,991.99","z Ameritrade IRA"
﻿,,"7/31/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.18","z Ameritrade IRA"
﻿,,"7/31/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.26","z Jane IRA"
﻿,,"8/14/2007","Dividend Income","AMERICAN MORTGAGE ACCEP CO","AMC","AMERICAN MORTGAGE ACCEP CO","Investments:Dividend Income",,,"157.50","z Ameritrade IRA"
﻿,,"8/31/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.04","z Ameritrade IRA"
﻿,,"8/31/2007","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.25","z Jane IRA"
