Date,Open,High,Low,Close,Adj Close,Volume
2023-08-22,10.980000,10.980000,10.980000,10.980000,10.902178,0
2023-08-23,11.070000,11.070000,11.070000,11.070000,10.991540,0
2023-08-24,11.050000,11.050000,11.050000,11.050000,10.971683,0
2023-08-25,11.050000,11.050000,11.050000,11.050000,10.971683,0
2023-08-28,11.080000,11.080000,11.080000,11.080000,11.001470,0
2023-08-29,11.130000,11.130000,11.130000,11.130000,11.051115,0
2023-08-30,11.140000,11.140000,11.140000,11.140000,11.061045,0
2023-08-31,11.160000,11.160000,11.160000,11.160000,11.080902,0
2023-09-01,11.100000,11.100000,11.100000,11.100000,11.021328,0
2023-09-05,11.060000,11.060000,11.060000,11.060000,10.981612,0
2023-09-06,11.040000,11.040000,11.040000,11.040000,10.961753,0
2023-09-07,11.070000,11.070000,11.070000,11.070000,10.991540,0
2023-09-08,11.080000,11.080000,11.080000,11.080000,11.001470,0
2023-09-11,11.070000,11.070000,11.070000,11.070000,10.991540,0
2023-09-12,11.070000,11.070000,11.070000,11.070000,10.991540,0
2023-09-13,11.080000,11.080000,11.080000,11.080000,11.001470,0
2023-09-14,11.070000,11.070000,11.070000,11.070000,10.991540,0
2023-09-15,11.050000,11.050000,11.050000,11.050000,10.971683,0
2023-09-18,11.030000,11.030000,11.030000,11.030000,10.986623,0
2023-09-19,11.000000,11.000000,11.000000,11.000000,10.956741,0
2023-09-20,11.010000,11.010000,11.010000,11.010000,10.966702,0
2023-09-21,10.930000,10.930000,10.930000,10.930000,10.887017,0
2023-09-22,10.970000,10.970000,10.970000,10.970000,10.926860,0
2023-09-25,10.910000,10.910000,10.910000,10.910000,10.867095,0
2023-09-26,10.860000,10.860000,10.860000,10.860000,10.817291,0
2023-09-27,10.820000,10.820000,10.820000,10.820000,10.777449,0
2023-09-28,10.840000,10.840000,10.840000,10.840000,10.797371,0
2023-09-29,10.840000,10.840000,10.840000,10.840000,10.797371,0
2023-10-02,10.770000,10.770000,10.770000,10.770000,10.727647,0
2023-10-03,10.690000,10.690000,10.690000,10.690000,10.647960,0
2023-10-04,10.740000,10.740000,10.740000,10.740000,10.697763,0
2023-10-05,10.740000,10.740000,10.740000,10.740000,10.697763,0
2023-10-06,10.740000,10.740000,10.740000,10.740000,10.697763,0
2023-10-09,10.740000,10.740000,10.740000,10.740000,10.697763,0
2023-10-10,10.820000,10.820000,10.820000,10.820000,10.777449,0
2023-10-11,10.880000,10.880000,10.880000,10.880000,10.837214,0
2023-10-12,10.790000,10.790000,10.790000,10.790000,10.747567,0
2023-10-13,10.840000,10.840000,10.840000,10.840000,10.797371,0
2023-10-16,10.790000,10.790000,10.790000,10.790000,10.747567,0
2023-10-17,10.730000,10.730000,10.730000,10.730000,10.687803,0
2023-10-18,10.680000,10.680000,10.680000,10.680000,10.638000,0
2023-10-19,10.590000,10.590000,10.590000,10.590000,10.590000,0
2023-10-20,10.620000,10.620000,10.620000,10.620000,10.620000,0
2023-10-23,10.660000,10.660000,10.660000,10.660000,10.660000,0
2023-10-24,10.690000,10.690000,10.690000,10.690000,10.690000,0
2023-10-25,10.630000,10.630000,10.630000,10.630000,10.630000,0
2023-10-26,10.680000,10.680000,10.680000,10.680000,10.680000,0
2023-10-27,10.680000,10.680000,10.680000,10.680000,10.680000,0
2023-10-30,10.660000,10.660000,10.660000,10.660000,10.660000,0
2023-10-31,10.650000,10.650000,10.650000,10.650000,10.650000,0
2023-11-01,10.730000,10.730000,10.730000,10.730000,10.730000,0
2023-11-02,10.800000,10.800000,10.800000,10.800000,10.800000,0
2023-11-03,10.870000,10.870000,10.870000,10.870000,10.870000,0
2023-11-06,10.830000,10.830000,10.830000,10.830000,10.830000,0
2023-11-07,10.870000,10.870000,10.870000,10.870000,10.870000,0
2023-11-08,10.910000,10.910000,10.910000,10.910000,10.910000,0
2023-11-09,10.840000,10.840000,10.840000,10.840000,10.840000,0
2023-11-10,10.860000,10.860000,10.860000,10.860000,10.860000,0
2023-11-13,10.860000,10.860000,10.860000,10.860000,10.860000,0
2023-11-14,10.980000,10.980000,10.980000,10.980000,10.980000,0
2023-11-15,10.930000,10.930000,10.930000,10.930000,10.930000,0
2023-11-16,10.990000,10.990000,10.990000,10.990000,10.990000,0
2023-11-17,11.010000,11.010000,11.010000,11.010000,11.010000,0
2023-11-20,11.030000,11.030000,11.030000,11.030000,11.030000,0
2023-11-21,11.000000,11.000000,11.000000,11.000000,11.000000,0
2023-11-22,11.010000,11.010000,11.010000,11.010000,11.010000,0
2023-11-24,10.980000,10.980000,10.980000,10.980000,10.980000,0
2023-11-27,11.040000,11.040000,11.040000,11.040000,11.040000,0
2023-11-28,11.070000,11.070000,11.070000,11.070000,11.070000,0
2023-11-29,11.130000,11.130000,11.130000,11.130000,11.130000,0
2023-11-30,11.100000,11.100000,11.100000,11.100000,11.100000,0
2023-12-01,11.180000,11.180000,11.180000,11.180000,11.180000,0
2023-12-04,11.160000,11.160000,11.160000,11.160000,11.160000,0
2023-12-05,11.230000,11.230000,11.230000,11.230000,11.230000,0
2023-12-06,11.260000,11.260000,11.260000,11.260000,11.260000,0
2023-12-07,11.250000,11.250000,11.250000,11.250000,11.250000,0
2023-12-08,11.220000,11.220000,11.220000,11.220000,11.220000,0
2023-12-11,11.210000,11.210000,11.210000,11.210000,11.210000,0
2023-12-12,11.240000,11.240000,11.240000,11.240000,11.240000,0
2023-12-13,11.370000,11.370000,11.370000,11.370000,11.370000,0
2023-12-14,11.470000,11.470000,11.470000,11.470000,11.470000,0
2023-12-15,11.460000,11.460000,11.460000,11.460000,11.460000,0
2023-12-18,11.440000,11.440000,11.440000,11.440000,11.440000,0
2023-12-19,11.450000,11.450000,11.450000,11.450000,11.450000,0
2023-12-20,11.490000,11.490000,11.490000,11.490000,11.490000,0
2023-12-21,11.420000,11.420000,11.420000,11.420000,11.420000,0
2023-12-22,11.420000,11.420000,11.420000,11.420000,11.420000,0
2023-12-26,11.430000,11.430000,11.430000,11.430000,11.430000,0
2023-12-27,11.500000,11.500000,11.500000,11.500000,11.500000,0
2023-12-28,11.480000,11.480000,11.480000,11.480000,11.480000,0
2023-12-29,11.460000,11.460000,11.460000,11.460000,11.460000,0
